slope,vibration,moisture
35,1.2,10
35,1.2,10
35,1.2,10
35,1.2,15
35,1.2,15
35,1.2,16
35,1.2,17
35,1.2,20
35,1.2,23
35,1.2,25
35,1.2,30
35,1.2,32
35,1.2,35
35,1.2,37
35,1.2,39
35,1.2,43
35,1.2,46
35,1.2,48
35,1.2,51
35,1.2,55
35,1.2,60
35,1.2,65
35,1.2,70
35,1.2,75
35,1.2,80
35,1.2,85
35,1.2,90
35,1.2,95
35,1.2,100
35,1.4,0
35,1.4,0
35,1.4,0
35,1.4,0
35,1.4,10
35,1.4,10
35,1.4,10
35,1.4,10
35,1.4,15
35,1.4,15
35,1.4,16
35,1.4,17
35,1.4,20
35,1.4,23
35,1.4,25
35,1.4,30
35,1.4,32
35,1.4,35
35,1.4,37
35,1.4,39
35,1.4,43
35,1.4,46
35,1.4,48
35,1.4,51
35,1.4,55
35,1.4,60
35,1.4,65
35,1.4,70
35,1.4,75
35,1.4,80
35,1.4,85
35,1.4,90
35,1.4,95
35,1.4,100
35,1.6,0
35,1.6,0
35,1.6,0
35,1.6,0
35,1.6,10
35,1.6,10
35,1.6,10
35,1.6,10
35,1.6,15
35,1.6,15
35,1.6,16
35,1.6,17
35,1.6,20
35,1.6,23
35,1.6,25
35,1.6,30
35,1.6,32
35,1.6,35
35,1.6,37
35,1.6,39
35,1.6,43
35,1.6,46
35,1.6,48
35,1.6,51
35,1.6,55
35,1.6,60
35,1.6,65
35,1.6,70
35,1.6,75
35,1.6,80
35,1.6,85
35,1.6,90
35,1.6,95
35,1.6,100
35,1.8,0
35,1.8,0
35,1.8,0
35,1.8,0
35,1.8,10
35,1.8,10
35,1.8,10
35,1.8,10
35,1.8,15
35,1.8,15
35,1.8,16
35,1.8,17
35,1.8,20
35,1.8,23
35,1.8,25
35,1.8,30
35,1.8,32
35,1.8,35
35,1.8,37
35,1.8,39
35,1.8,43
35,1.8,46
35,1.8,48
35,1.8,51
35,1.8,55
35,1.8,60
35,1.8,65
35,1.8,70
35,1.8,75
35,1.8,80
35,1.8,85
35,1.8,90
35,1.8,95
35,1.8,100
38,0.0001,0
38,0.0001,0
38,0.0001,0
38,0.0001,0
38,0.0001,10
38,0.0001,10
38,0.0001,10
38,0.0001,10
38,0.0001,15
38,0.0001,15
38,0.0001,16
38,0.0001,17
38,0.0001,20
38,0.0001,23
38,0.0001,25
38,0.0001,30
38,0.0001,32
38,0.0001,35
38,0.0001,37
38,0.0001,39
38,0.0001,43
38,0.0001,46
38,0.0001,48
38,0.0001,51
38,0.0001,55
38,0.0001,60
38,0.0001,65
38,0.0001,70
38,0.0001,75
38,0.0001,80
38,0.0001,85
38,0.0001,90
38,0.0001,95
38,0.0001,100
38,0.0009,0
38,0.0009,0
38,0.0009,0
38,0.0009,0
38,0.0009,10
38,0.0009,10
38,0.0009,10
38,0.0009,10
38,0.0009,15
38,0.0009,15
38,0.0009,16
38,0.0009,17
38,0.0009,20
38,0.0009,23
38,0.0009,25
38,0.0009,30
38,0.0009,32
38,0.0009,35
38,0.0009,37
38,0.0009,39
38,0.0009,43
38,0.0009,46
38,0.0009,48
38,0.0009,51
38,0.0009,55
38,0.0009,60
38,0.0009,65
38,0.0009,70
38,0.0009,75
38,0.0009,80
38,0.0009,85
38,0.0009,90
38,0.0009,95
38,0.0009,100
38,0.0012,0
38,0.0012,0
38,0.0012,0
38,0.0012,0
38,0.0012,10
38,0.0012,10
38,0.0012,10
38,0.0012,10
38,0.0012,15
38,0.0012,15
38,0.0012,16
38,0.0012,17
38,0.0012,20
38,0.0012,23
38,0.0012,25
38,0.0012,30
38,0.0012,32
38,0.0012,35
38,0.0012,37
38,0.0012,39
38,0.0012,43
38,0.0012,46
38,0.0012,48
38,0.0012,51
38,0.0012,55
38,0.0012,60
38,0.0012,65
38,0.0012,70
38,0.0012,75
38,0.0012,80
38,0.0012,85
38,0.0012,90
38,0.0012,95
38,0.0012,100
38,0.0017,0
38,0.0017,0
38,0.0017,0
38,0.0017,0
38,0.0017,10
38,0.0017,10
38,0.0017,10
38,0.0017,10
38,0.0017,15
38,0.0017,15
38,0.0017,16
38,0.0017,17
38,0.0017,20
38,0.0017,23
38,0.0017,25
38,0.0017,30
38,0.0017,32
38,0.0017,35
38,0.0017,37
38,0.0017,39
38,0.0017,43
38,0.0017,46
38,0.0017,48
38,0.0017,51
38,0.0017,55
38,0.0017,60
38,0.0017,65
38,0.0017,70
38,0.0017,75
38,0.0017,80
38,0.0017,85
38,0.0017,90
38,0.0017,95
38,0.0017,100
38,0.0025,0
38,0.0025,0
38,0.0025,0
38,0.0025,0
38,0.0025,10
38,0.0025,10
38,0.0025,10
38,0.0025,10
38,0.0025,15
38,0.0025,15
38,0.0025,16
38,0.0025,17
38,0.0025,20
38,0.0025,23
38,0.0025,25
38,0.0025,30
38,0.0025,32
38,0.0025,35
38,0.0025,37
38,0.0025,39
38,0.0025,43
38,0.0025,46
38,0.0025,48
38,0.0025,51
38,0.0025,55
38,0.0025,60
38,0.0025,65
38,0.0025,70
38,0.0025,75
38,0.0025,80
38,0.0025,85
38,0.0025,90
38,0.0025,95
38,0.0025,100
38,0.003,0
38,0.003,0
38,0.003,0
38,0.003,0
38,0.003,10
38,0.003,10
38,0.003,10
38,0.003,10
38,0.003,15
38,0.003,15
38,0.003,16
38,0.003,17
38,0.003,20
38,0.003,23
38,0.003,25
38,0.003,30
38,0.003,32
38,0.003,35
38,0.003,37
38,0.003,39
38,0.003,43
38,0.003,46
38,0.003,48
38,0.003,51
38,0.003,55
38,0.003,60
38,0.003,65
38,0.003,70
38,0.003,75
38,0.003,80
38,0.003,85
38,0.003,90
38,0.003,95
38,0.003,100
38,0.006,0
38,0.006,0
38,0.006,0
38,0.006,0
38,0.006,10
38,0.006,10
38,0.006,10
38,0.006,10
38,0.006,15
38,0.006,15
38,0.006,16
38,0.006,17
38,0.006,20
38,0.006,23
38,0.006,25
38,0.006,30
38,0.006,32
38,0.006,35
38,0.006,37
38,0.006,39
38,0.006,43
38,0.006,46
38,0.006,48
38,0.006,51
38,0.006,55
38,0.006,60
38,0.006,65
38,0.006,70
38,0.006,75
38,0.006,80
38,0.006,85
38,0.006,90
38,0.006,95
38,0.006,100
38,0.01,0
38,0.01,0
38,0.01,0
38,0.01,0
38,0.01,10
38,0.01,10
38,0.01,10
38,0.01,10
38,0.01,15
38,0.01,15
38,0.01,16
38,0.01,17
38,0.01,20
38,0.01,23
38,0.01,25
38,0.01,30
38,0.01,32
38,0.01,35
38,0.01,37
38,0.01,39
38,0.01,43
38,0.01,46
38,0.01,48
38,0.01,51
38,0.01,55
38,0.01,60
38,0.01,65
38,0.01,70
38,0.01,75
38,0.01,80
38,0.01,85
38,0.01,90
38,0.01,95
38,0.01,100
38,0.03,0
38,0.03,0
38,0.03,0
38,0.03,0
38,0.03,10
38,0.03,10
38,0.03,10
38,0.03,10
38,0.03,15
38,0.03,15
38,0.03,16
38,0.03,17
38,0.03,20
38,0.03,23
38,0.03,25
38,0.03,30
38,0.03,32
38,0.03,35
38,0.03,37
38,0.03,39
38,0.03,43
38,0.03,46
38,0.03,48
38,0.03,51
38,0.03,55
38,0.03,60
38,0.03,65
38,0.03,70
38,0.03,75
38,0.03,80
38,0.03,85
38,0.03,90
38,0.03,95
38,0.03,100
38,0.05,0
38,0.05,0
38,0.05,0
38,0.05,0
38,0.05,10
38,0.05,10
38,0.05,10
38,0.05,10
38,0.05,15
38,0.05,15
38,0.05,16
38,0.05,17
38,0.05,20
38,0.05,23
38,0.05,25
38,0.05,30
38,0.05,32
38,0.05,35
38,0.05,37
38,0.05,39
38,0.05,43
38,0.05,46
38,0.05,48
38,0.05,51
38,0.05,55
38,0.05,60
38,0.05,65
38,0.05,70
38,0.05,75
38,0.05,80
38,0.05,85
38,0.05,90
38,0.05,95
38,0.05,100
38,0.1,0
38,0.1,0
38,0.1,0
38,0.1,0
38,0.1,10
38,0.1,10
38,0.1,10
38,0.1,10
38,0.1,15
38,0.1,15
38,0.1,16
38,0.1,17
38,0.1,20
38,0.1,23
38,0.1,25
38,0.1,30
38,0.1,32
38,0.1,35
38,0.1,37
38,0.1,39
38,0.1,43
38,0.1,46
38,0.1,48
38,0.1,51
38,0.1,55
38,0.1,60
38,0.1,65
38,0.1,70
38,0.1,75
38,0.1,80
38,0.1,85
38,0.1,90
38,0.1,95
38,0.1,100
38,0.25,0
38,0.25,0
38,0.25,0
38,0.25,0
38,0.25,10
38,0.25,10
38,0.25,10
38,0.25,10
38,0.25,15
38,0.25,15
38,0.25,16
38,0.25,17
38,0.25,20
38,0.25,23
38,0.25,25
38,0.25,30
38,0.25,32
38,0.25,35
38,0.25,37
38,0.25,39
38,0.25,43
38,0.25,46
38,0.25,48
38,0.25,51
38,0.25,55
38,0.25,60
38,0.25,65
38,0.25,70
38,0.25,75
38,0.25,80
38,0.25,85
38,0.25,90
38,0.25,95
38,0.25,100
38,0.4,0
38,0.4,0
38,0.4,0
38,0.4,0
38,0.4,10
38,0.4,10
38,0.4,10
38,0.4,10
38,0.4,15
38,0.4,15
38,0.4,16
38,0.4,17
38,0.4,20
38,0.4,23
38,0.4,25
38,0.4,30
38,0.4,32
38,0.4,35
38,0.4,37
38,0.4,39
38,0.4,43
38,0.4,46
38,0.4,48
38,0.4,51
38,0.4,55
38,0.4,60
38,0.4,65
38,0.4,70
38,0.4,75
38,0.4,80
38,0.4,85
38,0.4,90
38,0.4,95
38,0.4,100
38,0.55,0
38,0.55,0
38,0.55,0
38,0.55,0
38,0.55,10
38,0.55,10
38,0.55,10
38,0.55,10
38,0.55,15
38,0.55,15
38,0.55,16
38,0.55,17
38,0.55,20
38,0.55,23
38,0.55,25
38,0.55,30
38,0.55,32
38,0.55,35
38,0.55,37
38,0.55,39
38,0.55,43
38,0.55,46
38,0.55,48
38,0.55,51
38,0.55,55
38,0.55,60
38,0.55,65
38,0.55,70
38,0.55,75
38,0.55,80
38,0.55,85
38,0.55,90
38,0.55,95
38,0.55,100
38,0.7,0
38,0.7,0
38,0.7,0
38,0.7,0
38,0.7,10
38,0.7,10
38,0.7,10
38,0.7,10
38,0.7,15
38,0.7,15
38,0.7,16
38,0.7,17
38,0.7,20
38,0.7,23
38,0.7,25
38,0.7,30
38,0.7,32
38,0.7,35
38,0.7,37
38,0.7,39
38,0.7,43
38,0.7,46
38,0.7,48
38,0.7,51
38,0.7,55
38,0.7,60
38,0.7,65
38,0.7,70
38,0.7,75
38,0.7,80
38,0.7,85
38,0.7,90
38,0.7,95
38,0.7,100
38,0.85,0
38,0.85,0
38,0.85,0
38,0.85,0
38,0.85,10
38,0.85,10
38,0.85,10
38,0.85,10
38,0.85,15
38,0.85,15
38,0.85,16
38,0.85,17
38,0.85,20
38,0.85,23
38,0.85,25
38,0.85,30
38,0.85,32
38,0.85,35
38,0.85,37
38,0.85,39
38,0.85,43
38,0.85,46
38,0.85,48
38,0.85,51
38,0.85,55
38,0.85,60
38,0.85,65
38,0.85,70
38,0.85,75
38,0.85,80
38,0.85,85
38,0.85,90
38,0.85,95
38,0.85,100
38,1,0
38,1,0
38,1,0
38,1,0
38,1,10
38,1,10
38,1,10
38,1,10
38,1,15
38,1,15
38,1,16
38,1,17
38,1,20
38,1,23
38,1,25
38,1,30
38,1,32
38,1,35
38,1,37
38,1,39
38,1,43
38,1,46
38,1,48
38,1,51
38,1,55
38,1,60
38,1,65
38,1,70
38,1,75
38,1,80
38,1,85
38,1,90
38,1,95
38,1,100
38,1.2,0
38,1.2,0
38,1.2,0
38,1.2,0
38,1.2,10
38,1.2,10
38,1.2,10
38,1.2,10
38,1.2,15
38,1.2,15
38,1.2,16
38,1.2,17
38,1.2,20
38,1.2,23
38,1.2,25
38,1.2,30
38,1.2,32
38,1.2,35
38,1.2,37
38,1.2,39
38,1.2,43
38,1.2,46
38,1.2,48
38,1.2,51
38,1.2,55
38,1.2,60
38,1.2,65
38,1.2,70
38,1.2,75
38,1.2,80
38,1.2,85
38,1.2,90
38,1.2,95
38,1.2,100
38,1.4,0
38,1.4,0
38,1.4,0
38,1.4,0
38,1.4,10
38,1.4,10
38,1.4,10
38,1.4,10
38,1.4,15
38,1.4,15
38,1.4,16
38,1.4,17
38,1.4,20
38,1.4,23
38,1.4,25
38,1.4,30
38,1.4,32
38,1.4,35
38,1.4,37
38,1.4,39
38,1.4,43
38,1.4,46
38,1.4,48
38,1.4,51
38,1.4,55
38,1.4,60
38,1.4,65
38,1.4,70
38,1.4,75
38,1.4,80
38,1.4,85
38,1.4,90
38,1.4,95
38,1.4,100
38,1.6,0
38,1.6,0
38,1.6,0
38,1.6,0
38,1.6,10
38,1.6,10
38,1.6,10
38,1.6,10
38,1.6,15
38,1.6,15
38,1.6,16
38,1.6,17
38,1.6,20
38,1.6,23
38,1.6,25
38,1.6,30
38,1.6,32
38,1.6,35
38,1.6,37
38,1.6,39
38,1.6,43
38,1.6,46
38,1.6,48
38,1.6,51
38,1.6,55
38,1.6,60
38,1.6,65
38,1.6,70
38,1.6,75
38,1.6,80
38,1.6,85
38,1.6,90
38,1.6,95
38,1.6,100
38,1.8,0
38,1.8,0
38,1.8,0
38,1.8,0
38,1.8,10
38,1.8,10
38,1.8,10
38,1.8,10
38,1.8,15
38,1.8,15
38,1.8,16
38,1.8,17
38,1.8,20
38,1.8,23
38,1.8,25
38,1.8,30
38,1.8,32
38,1.8,35
38,1.8,37
38,1.8,39
38,1.8,43
38,1.8,46
38,1.8,48
38,1.8,51
38,1.8,55
38,1.8,60
38,1.8,65
38,1.8,70
38,1.8,75
38,1.8,80
38,1.8,85
38,1.8,90
38,1.8,95
38,1.8,100
42,0.0001,0
42,0.0001,0
42,0.0001,0
42,0.0001,0
42,0.0001,10
42,0.0001,10
42,0.0001,10
42,0.0001,10
42,0.0001,15
42,0.0001,15
42,0.0001,16
42,0.0001,17
42,0.0001,20
42,0.0001,23
42,0.0001,25
42,0.0001,30
42,0.0001,32
42,0.0001,35
42,0.0001,37
42,0.0001,39
42,0.0001,43
42,0.0001,46
42,0.0001,48
42,0.0001,51
42,0.0001,55
42,0.0001,60
42,0.0001,65
42,0.0001,70
42,0.0001,75
42,0.0001,80
42,0.0001,85
42,0.0001,90
42,0.0001,95
42,0.0001,100
42,0.0009,0
42,0.0009,0
42,0.0009,0
42,0.0009,0
42,0.0009,10
42,0.0009,10
42,0.0009,10
42,0.0009,10
42,0.0009,15
42,0.0009,15
42,0.0009,16
42,0.0009,17
42,0.0009,20
42,0.0009,23
42,0.0009,25
42,0.0009,30
42,0.0009,32
42,0.0009,35
42,0.0009,37
42,0.0009,39
42,0.0009,43
42,0.0009,46
42,0.0009,48
42,0.0009,51
42,0.0009,55
42,0.0009,60
42,0.0009,65
42,0.0009,70
42,0.0009,75
42,0.0009,80
42,0.0009,85
42,0.0009,90
42,0.0009,95
42,0.0009,100
42,0.0012,0
42,0.0012,0
42,0.0012,0
42,0.0012,0
42,0.0012,10
42,0.0012,10
42,0.0012,10
42,0.0012,10
42,0.0012,15
42,0.0012,15
42,0.0012,16
42,0.0012,17
42,0.0012,20
42,0.0012,23
42,0.0012,25
42,0.0012,30
42,0.0012,32
42,0.0012,35
42,0.0012,37
42,0.0012,39
42,0.0012,43
42,0.0012,46
42,0.0012,48
42,0.0012,51
42,0.0012,55
42,0.0012,60
42,0.0012,65
42,0.0012,70
42,0.0012,75
42,0.0012,80
42,0.0012,85
42,0.0012,90
42,0.0012,95
42,0.0012,100
42,0.0017,0
42,0.0017,0
42,0.0017,0
42,0.0017,0
42,0.0017,10
42,0.0017,10
42,0.0017,10
42,0.0017,10
42,0.0017,15
42,0.0017,15
42,0.0017,16
42,0.0017,17
42,0.0017,20
42,0.0017,23
42,0.0017,25
42,0.0017,30
42,0.0017,32
42,0.0017,35
42,0.0017,37
42,0.0017,39
42,0.0017,43
42,0.0017,46
42,0.0017,48
42,0.0017,51
42,0.0017,55
42,0.0017,60
42,0.0017,65
42,0.0017,70
42,0.0017,75
42,0.0017,80
42,0.0017,85
42,0.0017,90
42,0.0017,95
42,0.0017,100
42,0.0025,0
42,0.0025,0
42,0.0025,0
42,0.0025,0
42,0.0025,10
42,0.0025,10
42,0.0025,10
42,0.0025,10
42,0.0025,15
42,0.0025,15
42,0.0025,16
42,0.0025,17
42,0.0025,20
42,0.0025,23
42,0.0025,25
42,0.0025,30
42,0.0025,32
42,0.0025,35
42,0.0025,37
42,0.0025,39
42,0.0025,43
42,0.0025,46
42,0.0025,48
42,0.0025,51
42,0.0025,55
42,0.0025,60
42,0.0025,65
42,0.0025,70
42,0.0025,75
42,0.0025,80
42,0.0025,85
42,0.0025,90
42,0.0025,95
42,0.0025,100
42,0.003,0
42,0.003,0
42,0.003,0
42,0.003,0
42,0.003,10
42,0.003,10
42,0.003,10
42,0.003,10
42,0.003,15
42,0.003,15
42,0.003,16
42,0.003,17
42,0.003,20
42,0.003,23
42,0.003,25
42,0.003,30
42,0.003,32
42,0.003,35
42,0.003,37
42,0.003,39
42,0.003,43
42,0.003,46
42,0.003,48
42,0.003,51
42,0.003,55
42,0.003,60
42,0.003,65
42,0.003,70
42,0.003,75
42,0.003,80
42,0.003,85
42,0.003,90
42,0.003,95
42,0.003,100
42,0.006,0
42,0.006,0
42,0.006,0
42,0.006,0
42,0.006,10
42,0.006,10
42,0.006,10
42,0.006,10
42,0.006,15
42,0.006,15
42,0.006,16
42,0.006,17
42,0.006,20
42,0.006,23
42,0.006,25
42,0.006,30
42,0.006,32
42,0.006,35
42,0.006,37
42,0.006,39
42,0.006,43
42,0.006,46
42,0.006,48
42,0.006,51
42,0.006,55
42,0.006,60
42,0.006,65
42,0.006,70
42,0.006,75
42,0.006,80
42,0.006,85
42,0.006,90
42,0.006,95
42,0.006,100
42,0.01,0
42,0.01,0
42,0.01,0
42,0.01,0
42,0.01,10
42,0.01,10
42,0.01,10
42,0.01,10
42,0.01,15
42,0.01,15
42,0.01,16
42,0.01,17
42,0.01,20
42,0.01,23
42,0.01,25
42,0.01,30
42,0.01,32
42,0.01,35
42,0.01,37
42,0.01,39
42,0.01,43
42,0.01,46
42,0.01,48
42,0.01,51
42,0.01,55
42,0.01,60
42,0.01,65
42,0.01,70
42,0.01,75
42,0.01,80
42,0.01,85
42,0.01,90
42,0.01,95
42,0.01,100
42,0.03,0
42,0.03,0
42,0.03,0
42,0.03,0
42,0.03,10
42,0.03,10
42,0.03,10
42,0.03,10
42,0.03,15
42,0.03,15
42,0.03,16
42,0.03,17
42,0.03,20
42,0.03,23
42,0.03,25
42,0.03,30
42,0.03,32
42,0.03,35
42,0.03,37
42,0.03,39
42,0.03,43
42,0.03,46
42,0.03,48
42,0.03,51
42,0.03,55
42,0.03,60
42,0.03,65
42,0.03,70
42,0.03,75
42,0.03,80
42,0.03,85
42,0.03,90
42,0.03,95
42,0.03,100
42,0.05,0
42,0.05,0
42,0.05,0
42,0.05,0
42,0.05,10
42,0.05,10
42,0.05,10
42,0.05,10
42,0.05,15
42,0.05,15
42,0.05,16
42,0.05,17
42,0.05,20
42,0.05,23
42,0.05,25
42,0.05,30
42,0.05,32
42,0.05,35
42,0.05,37
42,0.05,39
42,0.05,43
42,0.05,46
42,0.05,48
42,0.05,51
42,0.05,55
42,0.05,60
42,0.05,65
42,0.05,70
42,0.05,75
42,0.05,80
42,0.05,85
42,0.05,90
42,0.05,95
42,0.05,100
42,0.1,0
42,0.1,0
42,0.1,0
42,0.1,0
42,0.1,10
42,0.1,10
42,0.1,10
42,0.1,10
42,0.1,15
42,0.1,15
42,0.1,16
42,0.1,17
42,0.1,20
42,0.1,23
42,0.1,25
42,0.1,30
42,0.1,32
42,0.1,35
42,0.1,37
42,0.1,39
42,0.1,43
42,0.1,46
42,0.1,48
42,0.1,51
42,0.1,55
42,0.1,60
42,0.1,65
42,0.1,70
42,0.1,75
42,0.1,80
42,0.1,85
42,0.1,90
42,0.1,95
42,0.1,100
42,0.25,0
42,0.25,0
42,0.25,0
42,0.25,0
42,0.25,10
42,0.25,10
42,0.25,10
42,0.25,10
42,0.25,15
42,0.25,15
42,0.25,16
42,0.25,17
42,0.25,20
42,0.25,23
42,0.25,25
42,0.25,30
42,0.25,32
42,0.25,35
42,0.25,37
42,0.25,39
42,0.25,43
42,0.25,46
42,0.25,48
42,0.25,51
42,0.25,55
42,0.25,60
42,0.25,65
42,0.25,70
42,0.25,75
42,0.25,80
42,0.25,85
42,0.25,90
42,0.25,95
42,0.25,100
42,0.4,0
42,0.4,0
42,0.4,0
42,0.4,0
42,0.4,10
42,0.4,10
42,0.4,10
42,0.4,10
42,0.4,15
42,0.4,15
42,0.4,16
42,0.4,17
42,0.4,20
42,0.4,23
42,0.4,25
42,0.4,30
42,0.4,32
42,0.4,35
42,0.4,37
42,0.4,39
42,0.4,43
42,0.4,46
42,0.4,48
42,0.4,51
42,0.4,55
42,0.4,60
42,0.4,65
42,0.4,70
42,0.4,75
42,0.4,80
42,0.4,85
42,0.4,90
42,0.4,95
42,0.4,100
42,0.55,0
42,0.55,0
42,0.55,0
42,0.55,0
42,0.55,10
42,0.55,10
42,0.55,10
42,0.55,10
42,0.55,15
42,0.55,15
42,0.55,16
42,0.55,17
42,0.55,20
42,0.55,23
42,0.55,25
42,0.55,30
42,0.55,32
42,0.55,35
42,0.55,37
42,0.55,39
42,0.55,43
42,0.55,46
42,0.55,48
42,0.55,51
42,0.55,55
42,0.55,60
42,0.55,65
42,0.55,70
42,0.55,75
42,0.55,80
42,0.55,85
42,0.55,90
42,0.55,95
42,0.55,100
42,0.7,0
42,0.7,0
42,0.7,0
42,0.7,0
42,0.7,10
42,0.7,10
42,0.7,10
42,0.7,10
42,0.7,15
42,0.7,15
42,0.7,16
42,0.7,17
42,0.7,20
42,0.7,23
42,0.7,25
42,0.7,30
42,0.7,32
42,0.7,35
42,0.7,37
42,0.7,39
42,0.7,43
42,0.7,46
42,0.7,48
42,0.7,51
42,0.7,55
42,0.7,60
42,0.7,65
42,0.7,70
42,0.7,75
42,0.7,80
42,0.7,85
42,0.7,90
42,0.7,95
42,0.7,100
42,0.85,0
42,0.85,0
42,0.85,0
42,0.85,0
42,0.85,10
42,0.85,10
42,0.85,10
42,0.85,10
42,0.85,15
42,0.85,15
42,0.85,16
42,0.85,17
42,0.85,20
42,0.85,23
42,0.85,25
42,0.85,30
42,0.85,32
42,0.85,35
42,0.85,37
42,0.85,39
42,0.85,43
42,0.85,46
42,0.85,48
42,0.85,51
42,0.85,55
42,0.85,60
42,0.85,65
42,0.85,70
42,0.85,75
42,0.85,80
42,0.85,85
42,0.85,90
42,0.85,95
42,0.85,100
42,1,0
42,1,0
42,1,0
42,1,0
42,1,10
42,1,10
42,1,10
42,1,10
42,1,15
42,1,15
42,1,16
42,1,17
42,1,20
42,1,23
42,1,25
42,1,30
42,1,32
42,1,35
42,1,37
42,1,39
42,1,43
42,1,46
42,1,48
42,1,51
42,1,55
42,1,60
42,1,65
42,1,70
42,1,75
42,1,80
42,1,85
42,1,90
42,1,95
42,1,100
42,1.2,0
42,1.2,0
42,1.2,0
42,1.2,0
42,1.2,10
42,1.2,10
42,1.2,10
42,1.2,10
42,1.2,15
42,1.2,15
42,1.2,16
42,1.2,17
42,1.2,20
42,1.2,23
42,1.2,25
42,1.2,30
42,1.2,32
42,1.2,35
42,1.2,37
42,1.2,39
42,1.2,43
42,1.2,46
42,1.2,48
42,1.2,51
42,1.2,55
42,1.2,60
42,1.2,65
42,1.2,70
42,1.2,75
42,1.2,80
42,1.2,85
42,1.2,90
42,1.2,95
42,1.2,100
42,1.4,0
42,1.4,0
42,1.4,0
42,1.4,0
42,1.4,10
42,1.4,10
42,1.4,10
42,1.4,10
42,1.4,15
42,1.4,15
42,1.4,16
42,1.4,17
42,1.4,20
42,1.4,23
42,1.4,25
42,1.4,30
42,1.4,32
42,1.4,35
42,1.4,37
42,1.4,39
42,1.4,43
42,1.4,46
42,1.4,48
42,1.4,51
42,1.4,55
42,1.4,60
42,1.4,65
42,1.4,70
42,1.4,75
42,1.4,80
42,1.4,85
42,1.4,90
42,1.4,95
42,1.4,100
42,1.6,0
42,1.6,0
42,1.6,0
42,1.6,0
42,1.6,10
42,1.6,10
42,1.6,10
42,1.6,10
42,1.6,15
42,1.6,15
42,1.6,16
42,1.6,17
42,1.6,20
42,1.6,23
42,1.6,25
42,1.6,30
42,1.6,32
42,1.6,35
42,1.6,37
42,1.6,39
42,1.6,43
42,1.6,46
42,1.6,48
42,1.6,51
42,1.6,55
42,1.6,60
42,1.6,65
42,1.6,70
42,1.6,75
42,1.6,80
42,1.6,85
42,1.6,90
42,1.6,95
42,1.6,100
42,1.8,0
42,1.8,0
42,1.8,0
42,1.8,0
42,1.8,10
42,1.8,10
42,1.8,10
42,1.8,10
42,1.8,15
42,1.8,15
42,1.8,16
42,1.8,17
42,1.8,20
42,1.8,23
42,1.8,25
42,1.8,30
42,1.8,32
42,1.8,35
42,1.8,37
42,1.8,39
42,1.8,43
42,1.8,46
42,1.8,48
42,1.8,51
42,1.8,55
42,1.8,60
42,1.8,65
42,1.8,70
42,1.8,75
42,1.8,80
42,1.8,85
42,1.8,90
42,1.8,95
42,1.8,100
45,0.0001,0
45,0.0001,0
45,0.0001,0
45,0.0001,0
45,0.0001,10
45,0.0001,10
45,0.0001,10
45,0.0001,10
45,0.0001,15
45,0.0001,15
45,0.0001,16
45,0.0001,17
45,0.0001,20
45,0.0001,23
45,0.0001,25
45,0.0001,30
45,0.0001,32
45,0.0001,35
45,0.0001,37
45,0.0001,39
45,0.0001,43
45,0.0001,46
45,0.0001,48
45,0.0001,51
45,0.0001,55
45,0.0001,60
45,0.0001,65
45,0.0001,70
45,0.0001,75
45,0.0001,80
45,0.0001,85
45,0.0001,90
45,0.0001,95
45,0.0001,100
45,0.0009,0
45,0.0009,0
45,0.0009,0
45,0.0009,0
45,0.0009,10
45,0.0009,10
45,0.0009,10
45,0.0009,10
45,0.0009,15
45,0.0009,15
45,0.0009,16
45,0.0009,17
45,0.0009,20
45,0.0009,23
45,0.0009,25
45,0.0009,30
45,0.0009,32
45,0.0009,35
45,0.0009,37
45,0.0009,39
45,0.0009,43
45,0.0009,46
45,0.0009,48
45,0.0009,51
45,0.0009,55
45,0.0009,60
45,0.0009,65
45,0.0009,70
45,0.0009,75
45,0.0009,80
45,0.0009,85
45,0.0009,90
45,0.0009,95
45,0.0009,100
45,0.0012,0
45,0.0012,0
45,0.0012,0
45,0.0012,0
45,0.0012,10
45,0.0012,10
45,0.0012,10
45,0.0012,10
45,0.0012,15
45,0.0012,15
45,0.0012,16
45,0.0012,17
45,0.0012,20
45,0.0012,23
45,0.0012,25
45,0.0012,30
45,0.0012,32
45,0.0012,35
45,0.0012,37
45,0.0012,39
45,0.0012,43
45,0.0012,46
45,0.0012,48
45,0.0012,51
45,0.0012,55
45,0.0012,60
45,0.0012,65
45,0.0012,70
45,0.0012,75
45,0.0012,80
45,0.0012,85
45,0.0012,90
45,0.0012,95
45,0.0012,100
45,0.0017,0
45,0.0017,0
45,0.0017,0
45,0.0017,0
45,0.0017,10
45,0.0017,10
45,0.0017,10
45,0.0017,10
45,0.0017,15
45,0.0017,15
45,0.0017,16
45,0.0017,17
45,0.0017,20
45,0.0017,23
45,0.0017,25
45,0.0017,30
45,0.0017,32
45,0.0017,35
45,0.0017,37
45,0.0017,39
45,0.0017,43
45,0.0017,46
45,0.0017,48
45,0.0017,51
45,0.0017,55
45,0.0017,60
45,0.0017,65
45,0.0017,70
45,0.0017,75
45,0.0017,80
45,0.0017,85
45,0.0017,90
45,0.0017,95
45,0.0017,100
45,0.0025,0
45,0.0025,0
45,0.0025,0
45,0.0025,0
45,0.0025,10
45,0.0025,10
45,0.0025,10
45,0.0025,10
45,0.0025,15
